tgl;komoditas;area_provinsi;area_kota;size;price;tgl_parsed;timestamp;source;Total sales value
2020-08-31;udang;JAWA TIMUR;PROBOLINGGO;130;54000;2020-08-30T17:00:00.000Z;1598806800;jala;7020000
2020-08-31;udang;JAWA TIMUR;PROBOLINGGO;140;52000;2020-08-30T17:00:00.000Z;1598806800;jala;7280000
2020-08-31;udang;JAWA TIMUR;PROBOLINGGO;150;50000;2020-08-30T17:00:00.000Z;1598806800;jala;7500000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;30;94500;2020-08-30T17:00:00.000Z;1598806800;jala;2835000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;40;81500;2020-08-30T17:00:00.000Z;1598806800;jala;3260000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;50;72500;2020-08-30T17:00:00.000Z;1598806800;jala;3625000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;60;69500;2020-08-30T17:00:00.000Z;1598806800;jala;4170000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;70;66500;2020-08-30T17:00:00.000Z;1598806800;jala;4655000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;80;63500;2020-08-30T17:00:00.000Z;1598806800;jala;5080000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;90;60500;2020-08-30T17:00:00.000Z;1598806800;jala;5445000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;100;57500;2020-08-30T17:00:00.000Z;1598806800;jala;5750000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;110;55500;2020-08-30T17:00:00.000Z;1598806800;jala;6105000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;120;53500;2020-08-30T17:00:00.000Z;1598806800;jala;6420000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;130;51500;2020-08-30T17:00:00.000Z;1598806800;jala;6695000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;140;49500;2020-08-30T17:00:00.000Z;1598806800;jala;6930000
2020-08-31;udang;NUSA TENGGARA BARAT;DOMPU;150;47500;2020-08-30T17:00:00.000Z;1598806800;jala;7125000
2020-08-31;udang;NUSA TENGGARA BARAT;SUMBAWA;50;73000;2020-08-30T17:00:00.000Z;1598806800;jala;3650000
2020-08-31;udang;NUSA TENGGARA BARAT;SUMBAWA;70;67000;2020-08-30T17:00:00.000Z;1598806800;jala;4690000
2020-08-31;udang;NUSA TENGGARA BARAT;SUMBAWA;40;82000;2020-08-30T17:00:00.000Z;1598806800;jala;3280000
2020-08-31;udang;NUSA TENGGARA BARAT;SUMBAWA;30;95000;2020-08-30T17:00:00.000Z;1598806800;jala;2850000
2020-08-30;lele;Jawa Barat;Cirebon;4;;2020-08-29T17:00:00.000Z;1598745600;kso-suganda;0
2020-08-30;lele;Jawa Barat;Cirebon;8;;2020-08-29T17:00:00.000Z;1598745600;kso-suganda;0
2020-08-29;lele;Jawa Barat;Cirebon;4;;2020-08-28T17:00:00.000Z;1598659200;kso-suganda;0
2020-08-29;lele;Jawa Barat;Cirebon;8;;2020-08-28T17:00:00.000Z;1598659200;kso-suganda;0
